size_x,size_y
100,100
28,76,0
29,76,0
30,76,0
31,76,0
32,76,0
33,76,0
34,76,0
35,76,0
36,76,0
37,76,0
38,76,0
39,76,0
40,76,0
41,76,0
42,76,0
43,76,0
44,76,0
45,76,0
46,76,0
47,76,0
48,76,0
49,76,0
50,76,0
51,76,0
52,76,0
53,76,0
54,76,0
55,76,0
56,76,0
57,76,0
58,76,0
59,76,0
60,76,0
61,76,0
62,76,0
63,76,0
64,76,0
65,76,0
66,76,0
67,76,0
68,76,0
69,76,0
70,76,0
71,76,0
72,76,0
73,76,0
74,76,0
75,76,0
76,76,0
77,76,0
78,76,0
79,76,0
80,76,0
81,76,0
82,76,0
83,76,0
84,76,0
85,76,0
86,76,0
87,76,0
88,76,0
89,76,0
90,76,0
91,76,0
92,76,0
93,76,0
94,76,0
95,76,0
96,76,0
97,76,0
98,76,0
99,76,0
0,75,0
1,75,0
2,75,0
3,75,0
4,75,0
5,75,0
6,75,0
7,75,0
8,75,0
9,75,0
10,75,0
11,75,0
12,75,0
13,75,0
14,75,0
15,75,0
16,75,0
17,75,0
18,75,0
19,75,0
20,75,0
21,75,0
22,75,0
23,75,0
24,75,0
25,75,0
26,75,0
27,75,0
28,75,0
29,75,0
30,75,0
31,75,0
32,75,0
33,75,0
34,75,0
35,75,0
36,75,0
37,75,0
38,75,0
39,75,0
40,75,0
41,75,0
42,75,0
43,75,0
44,75,0
45,75,0
46,75,0
47,75,0
48,75,0
49,75,0
50,75,0
51,75,0
52,75,0
53,75,0
54,75,0
55,75,0
56,75,0
57,75,0
58,75,0
59,75,0
60,75,0
61,75,0
62,75,0
63,75,0
64,75,0
65,75,0
66,75,0
67,75,0
68,75,0
69,75,0
70,75,0
71,75,0
72,75,0
73,75,0
74,75,0
75,75,0
76,75,0
77,75,0
78,75,0
79,75,0
80,75,0
81,75,0
82,75,0
83,75,0
84,75,0
85,75,0
86,75,0
87,75,0
88,75,0
89,75,0
90,75,0
91,75,0
92,75,0
93,75,0
94,75,0
95,75,0
96,75,0
97,75,0
98,75,0
99,75,0
0,74,0
1,74,0
2,74,0
3,74,0
4,74,0
5,74,0
6,74,0
7,74,0
8,74,0
9,74,0
10,74,0
11,74,0
12,74,0
13,74,0
14,74,0
15,74,0
16,74,0
17,74,0
18,74,0
19,74,0
20,74,0
21,74,0
22,74,0
23,74,0
24,74,0
25,74,0
26,74,0
27,74,0
28,74,0
29,74,0
30,74,0
31,74,0
32,74,0
33,74,0
34,74,0
35,74,0
36,74,0
37,74,0
38,74,0
39,74,0
40,74,0
41,74,0
42,74,0
43,74,0
44,74,0
45,74,0
46,74,0
47,74,0
48,74,0
49,74,0
50,74,0
51,74,0
52,74,0
53,74,0
54,74,0
55,74,0
56,74,0
57,74,0
58,74,0
59,74,0
60,74,0
61,74,0
62,74,0
63,74,0
64,74,0
65,74,0
66,74,0
67,74,0
68,74,0
69,74,0
70,74,0
71,74,0
72,74,0
73,74,0
74,74,0
75,74,0
76,74,0
77,74,0
78,74,0
79,74,0
80,74,0
81,74,0
82,74,0
83,74,0
84,74,0
85,74,0
86,74,0
87,74,0
88,74,0
89,74,0
90,74,0
91,74,0
92,74,0
93,74,0
94,74,0
95,74,0
96,74,0
97,74,0
98,74,0
99,74,0
0,73,0
1,73,0
2,73,0
3,73,0
4,73,0
5,73,0
6,73,0
7,73,0
8,73,0
9,73,0
10,73,0
11,73,0
12,73,0
13,73,0
14,73,0
15,73,0
16,73,0
17,73,0
18,73,0
19,73,0
20,73,0
21,73,0
22,73,0
23,73,0
24,73,0
25,73,0
26,73,0
27,73,0
28,73,0
29,73,0
30,73,0
31,73,0
32,73,0
33,73,0
34,73,0
35,73,0
36,73,0
37,73,0
38,73,0
39,73,0
40,73,0
41,73,0
42,73,0
43,73,0
44,73,0
45,73,0
46,73,0
47,73,0
48,73,0
49,73,0
50,73,0
51,73,0
52,73,0
53,73,0
54,73,0
55,73,0
56,73,0
57,73,0
58,73,0
59,73,0
60,73,0
61,73,0
62,73,0
63,73,0
64,73,0
65,73,0
66,73,0
67,73,0
68,73,0
69,73,0
70,73,0
71,73,0
72,73,0
73,73,0
74,73,0
75,73,0
76,73,0
77,73,0
78,73,0
79,73,0
80,73,0
81,73,0
82,73,0
83,73,0
84,73,0
85,73,0
86,73,0
87,73,0
88,73,0
89,73,0
90,73,0
91,73,0
92,73,0
93,73,0
94,73,0
95,73,0
96,73,0
97,73,0
98,73,0
99,73,0
0,72,0
1,72,0
2,72,0
3,72,0
4,72,0
5,72,0
6,72,0
7,72,0
8,72,0
9,72,0
10,72,0
11,72,0
12,72,0
13,72,0
14,72,0
15,72,0
16,72,0
17,72,0
18,72,0
19,72,0
20,72,0
21,72,0
22,72,0
23,72,0
24,72,0
25,72,0
26,72,0
27,72,0
28,72,0
29,72,0
30,72,0
31,72,0
32,72,0
33,72,0
34,72,0
35,72,0
36,72,0
37,72,0
38,72,0
39,72,0
40,72,0
41,72,0
42,72,0
43,72,0
44,72,0
45,72,0
46,72,0
47,72,0
48,72,0
49,72,0
50,72,0
51,72,0
52,72,0
53,72,0
54,72,0
55,72,0
56,72,0
57,72,0
58,72,0
59,72,0
60,72,0
61,72,0
62,72,0
63,72,0
64,72,0
65,72,0
66,72,0
67,72,0
68,72,0
69,72,0
70,72,0
71,72,0
72,72,0
73,72,0
74,72,0
75,72,0
76,72,0
77,72,0
78,72,0
79,72,0
80,72,0
81,72,0
82,72,0
83,72,0
84,72,0
85,72,0
86,72,0
87,72,0
88,72,0
89,72,0
90,72,0
91,72,0
92,72,0
93,72,0
94,72,0
95,72,0
96,72,0
97,72,0
98,72,0
99,72,0
0,71,0
1,71,0
2,71,0
3,71,0
4,71,0
5,71,0
6,71,0
7,71,0
8,71,0
9,71,0
10,71,0
11,71,0
12,71,0
13,71,0
14,71,0
15,71,0
16,71,0
17,71,0
18,71,0
19,71,0
20,71,0
21,71,0
22,71,0
23,71,0
24,71,0
25,71,0
26,71,0
27,71,0
28,71,0
29,71,0
30,71,0
31,71,0
32,71,0
33,71,0
34,71,0
35,71,0
36,71,0
37,71,0
38,71,0
39,71,0
40,71,0
41,71,0
42,71,0
43,71,0
44,71,0
45,71,0
46,71,0
47,71,0
48,71,0
49,71,0
50,71,0
51,71,0
52,71,0
53,71,0
54,71,0
55,71,0
56,71,0
57,71,0
58,71,0
59,71,0
60,71,0
61,71,0
62,71,0
63,71,0
64,71,0
65,71,0
66,71,0
67,71,0
68,71,0
69,71,0
70,71,0
71,71,0
72,71,0
73,71,0
74,71,0
75,71,0
76,71,0
77,71,0
78,71,0
79,71,0
80,71,0
81,71,0
82,71,0
83,71,0
84,71,0
85,71,0
86,71,0
87,71,0
88,71,0
89,71,0
90,71,0
91,71,0
92,71,0
93,71,0
94,71,0
95,71,0
96,71,0
97,71,0
98,71,0
99,71,0
0,70,0
1,70,0
2,70,0
3,70,0
4,70,0
5,70,0
6,70,0
7,70,0
8,70,0
9,70,0
10,70,0
11,70,0
12,70,0
13,70,0
14,70,0
15,70,0
16,70,0
17,70,1
18,70,1
19,70,1
20,70,1
21,70,1
22,70,1
23,70,1
24,70,1
25,70,1
26,70,1
27,70,1
28,70,1
29,70,1
30,70,1
31,70,1
32,70,1
33,70,1
34,70,1
35,70,0
36,70,0
37,70,0
38,70,0
39,70,0
40,70,0
41,70,0
42,70,0
43,70,0
44,70,0
45,70,0
46,70,0
47,70,0
48,70,0
49,70,0
50,70,0
51,70,0
52,70,0
53,70,0
54,70,0
55,70,0
56,70,0
57,70,0
58,70,0
59,70,0
60,70,0
61,70,0
62,70,0
63,70,0
64,70,0
65,70,0
66,70,0
67,70,0
68,70,0
69,70,0
70,70,0
71,70,0
72,70,0
73,70,0
74,70,0
75,70,0
76,70,0
77,70,0
78,70,0
79,70,0
80,70,0
81,70,0
82,70,0
83,70,0
84,70,0
85,70,0
86,70,0
87,70,0
88,70,0
89,70,0
90,70,0
91,70,0
92,70,0
93,70,0
94,70,0
95,70,0
96,70,0
97,70,0
98,70,0
99,70,0
0,69,0
1,69,0
2,69,0
3,69,0
4,69,0
5,69,0
6,69,0
7,69,0
8,69,0
9,69,0
10,69,0
11,69,0
12,69,0
13,69,0
14,69,0
15,69,0
16,69,0
17,69,1
18,69,2
19,69,2
20,69,2
21,69,2
22,69,2
23,69,2
24,69,2
25,69,2
26,69,2
27,69,2
28,69,2
29,69,2
30,69,2
31,69,2
32,69,2
33,69,2
34,69,1
35,69,0
36,69,0
37,69,0
38,69,0
39,69,0
40,69,0
41,69,0
42,69,0
43,69,0
44,69,0
45,69,0
46,69,0
47,69,0
48,69,0
49,69,0
50,69,0
51,69,0
52,69,0
53,69,0
54,69,0
55,69,0
56,69,0
57,69,0
58,69,0
59,69,0
60,69,0
61,69,0
62,69,0
63,69,0
64,69,0
65,69,0
66,69,0
67,69,0
68,69,0
69,69,0
70,69,0
71,69,0
72,69,0
73,69,0
74,69,0
75,69,0
76,69,0
77,69,0
78,69,0
79,69,0
80,69,0
81,69,0
82,69,0
83,69,0
84,69,0
85,69,0
86,69,0
87,69,0
88,69,0
89,69,0
90,69,0
91,69,0
92,69,0
93,69,0
94,69,0
95,69,0
96,69,0
97,69,0
98,69,0
99,69,0
0,68,0
1,68,0
2,68,0
3,68,0
4,68,0
5,68,0
6,68,0
7,68,0
8,68,0
9,68,0
10,68,0
11,68,0
12,68,0
13,68,0
14,68,0
15,68,0
16,68,0
17,68,1
18,68,2
19,68,3
20,68,3
21,68,3
22,68,3
23,68,3
24,68,3
25,68,3
26,68,3
27,68,3
28,68,3
29,68,3
30,68,3
31,68,3
32,68,3
33,68,1
34,68,1
35,68,0
36,68,0
37,68,0
38,68,0
39,68,0
40,68,0
41,68,0
42,68,0
43,68,0
44,68,0
45,68,0
46,68,0
47,68,0
48,68,0
49,68,0
50,68,0
51,68,0
52,68,0
53,68,0
54,68,0
55,68,0
56,68,0
57,68,0
58,68,0
59,68,0
60,68,0
61,68,0
62,68,0
63,68,0
64,68,0
65,68,0
66,68,0
67,68,0
68,68,0
69,68,0
70,68,0
71,68,0
72,68,0
73,68,0
74,68,0
75,68,0
76,68,0
77,68,0
78,68,0
79,68,0
80,68,0
81,68,0
82,68,0
83,68,0
84,68,0
85,68,0
86,68,0
87,68,0
88,68,0
89,68,0
90,68,0
91,68,0
92,68,0
93,68,0
94,68,0
95,68,0
96,68,0
97,68,0
98,68,0
99,68,0
0,67,0
1,67,0
2,67,0
3,67,0
4,67,0
5,67,0
6,67,0
7,67,0
8,67,0
9,67,0
10,67,0
11,67,0
12,67,0
13,67,0
14,67,0
15,67,0
16,67,1
17,67,2
18,67,3
19,67,4
20,67,4
21,67,4
22,67,4
23,67,4
24,67,4
25,67,4
26,67,4
27,67,4
28,67,4
29,67,4
30,67,4
31,67,3
32,67,2
33,67,1
34,67,0
35,67,0
36,67,0
37,67,0
38,67,0
39,67,0
40,67,0
41,67,0
42,67,0
43,67,0
44,67,0
45,67,0
46,67,0
47,67,0
48,67,0
49,67,0
50,67,0
51,67,0
52,67,0
53,67,0
54,67,0
55,67,0
56,67,0
57,67,0
58,67,0
59,67,0
60,67,0
61,67,0
62,67,0
63,67,0
64,67,0
65,67,0
66,67,0
67,67,0
68,67,0
69,67,0
70,67,0
71,67,0
72,67,0
73,67,0
74,67,0
75,67,0
76,67,0
77,67,0
78,67,0
79,67,0
80,67,0
81,67,0
82,67,0
83,67,0
84,67,0
85,67,0
86,67,0
87,67,0
88,67,0
89,67,0
90,67,0
91,67,0
92,67,0
93,67,0
94,67,0
95,67,0
96,67,0
97,67,0
98,67,0
99,67,0
0,66,0
1,66,0
2,66,0
3,66,0
4,66,0
5,66,0
6,66,0
7,66,0
8,66,0
9,66,0
10,66,0
11,66,0
12,66,0
13,66,0
14,66,0
15,66,0
16,66,1
17,66,2
18,66,3
19,66,4
20,66,5
21,66,5
22,66,5
23,66,5
24,66,5
25,66,5
26,66,5
27,66,5
28,66,5
29,66,5
30,66,4
31,66,3
32,66,2
33,66,1
34,66,0
35,66,0
36,66,0
37,66,0
38,66,0
39,66,0
40,66,0
41,66,0
42,66,0
43,66,0
44,66,0
45,66,0
46,66,0
47,66,0
48,66,0
49,66,0
50,66,0
51,66,0
52,66,0
53,66,0
54,66,0
55,66,0
56,66,0
57,66,0
58,66,0
59,66,0
60,66,0
61,66,0
62,66,0
63,66,0
64,66,0
65,66,0
66,66,0
67,66,0
68,66,0
69,66,0
70,66,0
71,66,0
72,66,0
73,66,0
74,66,0
75,66,0
76,66,0
77,66,0
78,66,0
79,66,0
80,66,0
81,66,0
82,66,0
83,66,0
84,66,0
85,66,0
86,66,0
87,66,0
88,66,0
89,66,0
90,66,0
91,66,0
92,66,0
93,66,0
94,66,0
95,66,0
96,66,0
97,66,0
98,66,0
99,66,0
0,65,0
1,65,0
2,65,0
3,65,0
4,65,0
5,65,0
6,65,0
7,65,0
8,65,0
9,65,0
10,65,0
11,65,0
12,65,0
13,65,0
14,65,0
15,65,0
16,65,1
17,65,2
18,65,3
19,65,4
20,65,5
21,65,6
22,65,6
23,65,6
24,65,6
25,65,6
26,65,6
27,65,6
28,65,6
29,65,5
30,65,4
31,65,3
32,65,2
33,65,1
34,65,0
35,65,0
36,65,0
37,65,0
38,65,0
39,65,0
40,65,0
41,65,0
42,65,0
43,65,0
44,65,0
45,65,0
46,65,0
47,65,0
48,65,0
49,65,0
50,65,0
51,65,0
52,65,0
53,65,0
54,65,0
55,65,0
56,65,0
57,65,0
58,65,0
59,65,0
60,65,0
61,65,0
62,65,0
63,65,0
64,65,0
65,65,0
66,65,0
67,65,0
68,65,0
69,65,0
70,65,0
71,65,0
72,65,0
73,65,0
74,65,0
75,65,0
76,65,0
77,65,0
78,65,0
79,65,0
80,65,0
81,65,0
82,65,0
83,65,0
84,65,0
85,65,0
86,65,0
87,65,0
88,65,0
89,65,0
90,65,0
91,65,0
92,65,0
93,65,0
94,65,0
95,65,0
96,65,0
97,65,0
98,65,0
99,65,0
0,64,0
1,64,0
2,64,0
3,64,0
4,64,0
5,64,0
6,64,0
7,64,0
8,64,0
9,64,0
10,64,0
11,64,0
12,64,0
13,64,0
14,64,0
15,64,0
16,64,1
17,64,2
18,64,3
19,64,4
20,64,5
21,64,6
22,64,7
23,64,7
24,64,7
25,64,7
26,64,7
27,64,7
28,64,5
29,64,4
30,64,3
31,64,2
32,64,1
33,64,1
34,64,0
35,64,0
36,64,0
37,64,0
38,64,0
39,64,0
40,64,0
41,64,0
42,64,0
43,64,0
44,64,0
45,64,0
46,64,0
47,64,0
48,64,0
49,64,0
50,64,0
51,64,0
52,64,0
53,64,0
54,64,0
55,64,0
56,64,0
57,64,0
58,64,0
59,64,0
60,64,0
61,64,0
62,64,0
63,64,0
64,64,0
65,64,0
66,64,0
67,64,0
68,64,0
69,64,0
70,64,0
71,64,0
72,64,0
73,64,0
74,64,0
75,64,0
76,64,0
77,64,0
78,64,0
79,64,0
80,64,0
81,64,0
82,64,0
83,64,0
84,64,0
85,64,0
86,64,0
87,64,0
88,64,0
89,64,0
90,64,0
91,64,0
92,64,0
93,64,0
94,64,0
95,64,0
96,64,0
97,64,0
98,64,0
99,64,0
0,63,0
1,63,0
2,63,0
3,63,0
4,63,0
5,63,0
6,63,0
7,63,0
8,63,0
9,63,0
10,63,0
11,63,0
12,63,0
13,63,0
14,63,0
15,63,1
16,63,2
17,63,3
18,63,4
19,63,5
20,63,6
21,63,7
22,63,8
23,63,8
24,63,8
25,63,8
26,63,7
27,63,6
28,63,5
29,63,4
30,63,3
31,63,2
32,63,1
33,63,0
34,63,0
35,63,0
36,63,0
37,63,0
38,63,0
39,63,0
40,63,0
41,63,0
42,63,0
43,63,0
44,63,0
45,63,0
46,63,0
47,63,0
48,63,0
49,63,0
50,63,0
51,63,0
52,63,0
53,63,0
54,63,0
55,63,0
56,63,0
57,63,0
58,63,0
59,63,0
60,63,0
61,63,0
62,63,0
63,63,0
64,63,0
65,63,0
66,63,0
67,63,0
68,63,0
69,63,0
70,63,0
71,63,0
72,63,0
73,63,0
74,63,0
75,63,0
76,63,0
77,63,0
78,63,0
79,63,0
80,63,0
81,63,0
82,63,0
83,63,0
84,63,0
85,63,0
86,63,0
87,63,0
88,63,0
89,63,0
90,63,0
91,63,0
92,63,0
93,63,0
94,63,0
95,63,0
96,63,0
97,63,0
98,63,0
99,63,0
0,62,0
1,62,0
2,62,0
3,62,0
4,62,0
5,62,0
6,62,0
7,62,0
8,62,0
9,62,0
10,62,0
11,62,0
12,62,0
13,62,0
14,62,0
15,62,1
16,62,2
17,62,3
18,62,4
19,62,5
20,62,6
21,62,7
22,62,8
23,62,9
24,62,9
25,62,8
26,62,7
27,62,6
28,62,5
29,62,4
30,62,3
31,62,2
32,62,1
33,62,0
34,62,0
35,62,0
36,62,0
37,62,0
38,62,0
39,62,0
40,62,0
41,62,0
42,62,0
43,62,0
44,62,0
45,62,0
46,62,0
47,62,0
48,62,0
49,62,0
50,62,0
51,62,0
52,62,0
53,62,0
54,62,0
55,62,0
56,62,0
57,62,0
58,62,0
59,62,0
60,62,0
61,62,0
62,62,0
63,62,0
64,62,0
65,62,0
66,62,0
67,62,0
68,62,0
69,62,0
70,62,0
71,62,0
72,62,0
73,62,0
74,62,0
75,62,0
76,62,0
77,62,0
78,62,0
79,62,0
80,62,0
81,62,0
82,62,0
83,62,0
84,62,0
85,62,0
86,62,0
87,62,0
88,62,0
89,62,0
90,62,0
91,62,0
92,62,0
93,62,0
94,62,0
95,62,0
96,62,0
97,62,0
98,62,0
99,62,0
0,61,0
1,61,0
2,61,0
3,61,0
4,61,0
5,61,0
6,61,0
7,61,0
8,61,0
9,61,0
10,61,0
11,61,0
12,61,0
13,61,0
14,61,0
15,61,1
16,61,2
17,61,3
18,61,4
19,61,5
20,61,6
21,61,7
22,61,8
23,61,9
24,61,8
25,61,7
26,61,6
27,61,5
28,61,4
29,61,3
30,61,2
31,61,1
32,61,1
33,61,0
34,61,0
35,61,0
36,61,0
37,61,0
38,61,0
39,61,0
40,61,0
41,61,0
42,61,0
43,61,0
44,61,0
45,61,0
46,61,0
47,61,0
48,61,0
49,61,0
50,61,0
51,61,0
52,61,0
53,61,0
54,61,0
55,61,0
56,61,0
57,61,0
58,61,0
59,61,0
60,61,0
61,61,0
62,61,0
63,61,0
64,61,0
65,61,0
66,61,0
67,61,0
68,61,0
69,61,0
70,61,0
71,61,0
72,61,0
73,61,0
74,61,0
75,61,0
76,61,0
77,61,0
78,61,0
79,61,0
80,61,0
81,61,0
82,61,0
83,61,0
84,61,0
85,61,0
86,61,0
87,61,0
88,61,0
89,61,0
90,61,0
91,61,0
92,61,0
93,61,0
94,61,0
95,61,0
96,61,0
97,61,0
98,61,0
99,61,0
0,60,0
1,60,0
2,60,0
3,60,0
4,60,0
5,60,0
6,60,0
7,60,0
8,60,0
9,60,0
10,60,0
11,60,0
12,60,0
13,60,0
14,60,1
15,60,2
16,60,3
17,60,4
18,60,5
19,60,6
20,60,7
21,60,8
22,60,9
23,60,9
24,60,8
25,60,7
26,60,6
27,60,5
28,60,4
29,60,3
30,60,2
31,60,1
32,60,0
33,60,0
34,60,0
35,60,0
36,60,0
37,60,0
38,60,0
39,60,0
40,60,0
41,60,0
42,60,0
43,60,0
44,60,0
45,60,0
46,60,0
47,60,0
48,60,0
49,60,0
50,60,0
51,60,0
52,60,0
53,60,0
54,60,0
55,60,0
56,60,0
57,60,0
58,60,0
59,60,0
60,60,0
61,60,0
62,60,0
63,60,0
64,60,0
65,60,0
66,60,0
67,60,0
68,60,0
69,60,0
70,60,0
71,60,0
72,60,0
73,60,0
74,60,0
75,60,0
76,60,0
77,60,0
78,60,0
79,60,0
80,60,0
81,60,0
82,60,0
83,60,0
84,60,0
85,60,0
86,60,0
87,60,0
88,60,0
89,60,0
90,60,0
91,60,0
92,60,0
93,60,0
94,60,0
95,60,0
96,60,0
97,60,0
98,60,0
99,60,0
0,59,0
1,59,0
2,59,0
3,59,0
4,59,0
5,59,0
6,59,0
7,59,0
8,59,0
9,59,0
10,59,0
11,59,0
12,59,0
13,59,0
14,59,1
15,59,2
16,59,3
17,59,4
18,59,5
19,59,6
20,59,7
21,59,8
22,59,9
23,59,9
24,59,8
25,59,7
26,59,6
27,59,5
28,59,4
29,59,3
30,59,2
31,59,1
32,59,0
33,59,0
34,59,0
35,59,0
36,59,0
37,59,0
38,59,0
39,59,0
40,59,0
41,59,0
42,59,0
43,59,0
44,59,0
45,59,0
46,59,0
47,59,0
48,59,0
49,59,0
50,59,0
51,59,0
52,59,0
53,59,0
54,59,0
55,59,0
56,59,0
57,59,0
58,59,0
59,59,0
60,59,0
61,59,0
62,59,0
63,59,0
64,59,0
65,59,0
66,59,0
67,59,0
68,59,0
69,59,0
70,59,0
71,59,0
72,59,0
73,59,0
74,59,0
75,59,0
76,59,0
77,59,0
78,59,0
79,59,0
80,59,0
81,59,0
82,59,0
83,59,0
84,59,0
85,59,0
86,59,0
87,59,0
88,59,0
89,59,0
90,59,0
91,59,0
92,59,0
93,59,0
94,59,0
95,59,0
96,59,0
97,59,0
98,59,0
99,59,0
0,58,0
1,58,0
2,58,0
3,58,0
4,58,0
5,58,0
6,58,0
7,58,0
8,58,0
9,58,0
10,58,0
11,58,0
12,58,0
13,58,0
14,58,1
15,58,2
16,58,3
17,58,4
18,58,5
19,58,6
20,58,7
21,58,8
22,58,9
23,58,10
24,58,8
25,58,7
26,58,6
27,58,5
28,58,4
29,58,3
30,58,2
31,58,1
32,58,1
33,58,0
34,58,0
35,58,0
36,58,0
37,58,0
38,58,0
39,58,0
40,58,0
41,58,0
42,58,0
43,58,0
44,58,0
45,58,0
46,58,0
47,58,0
48,58,0
49,58,0
50,58,0
51,58,0
52,58,0
53,58,0
54,58,0
55,58,0
56,58,0
57,58,0
58,58,0
59,58,0
60,58,0
61,58,0
62,58,0
63,58,0
64,58,0
65,58,0
66,58,0
67,58,0
68,58,0
69,58,0
70,58,0
71,58,0
72,58,0
73,58,0
74,58,0
75,58,0
76,58,0
77,58,0
78,58,0
79,58,0
80,58,0
81,58,0
82,58,0
83,58,0
84,58,0
85,58,0
86,58,0
87,58,0
88,58,0
89,58,0
90,58,0
91,58,0
92,58,0
93,58,0
94,58,0
95,58,0
96,58,0
97,58,0
98,58,0
99,58,0
0,57,0
1,57,0
2,57,0
3,57,0
4,57,0
5,57,0
6,57,0
7,57,0
8,57,0
9,57,0
10,57,0
11,57,0
12,57,0
13,57,0
14,57,1
15,57,2
16,57,3
17,57,4
18,57,5
19,57,6
20,57,7
21,57,8
22,57,9
23,57,10
24,57,8
25,57,7
26,57,6
27,57,5
28,57,4
29,57,3
30,57,2
31,57,1
32,57,1
33,57,0
34,57,0
35,57,0
36,57,0
37,57,0
38,57,0
39,57,0
40,57,0
41,57,0
42,57,0
43,57,0
44,57,0
45,57,0
46,57,0
47,57,0
48,57,0
49,57,0
50,57,0
51,57,0
52,57,0
53,57,0
54,57,0
55,57,0
56,57,0
57,57,0
58,57,0
59,57,0
60,57,0
61,57,0
62,57,0
63,57,0
64,57,0
65,57,0
66,57,0
67,57,0
68,57,0
69,57,0
70,57,0
71,57,0
72,57,0
73,57,0
74,57,0
75,57,0
76,57,0
77,57,0
78,57,0
79,57,0
80,57,0
81,57,0
82,57,0
83,57,0
84,57,0
85,57,0
86,57,0
87,57,0
88,57,0
89,57,0
90,57,0
91,57,0
92,57,0
93,57,0
94,57,0
95,57,0
96,57,0
97,57,0
98,57,0
99,57,0
0,56,0
1,56,0
2,56,0
3,56,0
4,56,0
5,56,0
6,56,0
7,56,0
8,56,0
9,56,0
10,56,0
11,56,0
12,56,0
13,56,1
14,56,2
15,56,3
16,56,4
17,56,5
18,56,6
19,56,7
20,56,8
21,56,9
22,56,10
23,56,9
24,56,8
25,56,7
26,56,6
27,56,5
28,56,4
29,56,3
30,56,2
31,56,1
32,56,0
33,56,0
34,56,0
35,56,0
36,56,0
37,56,0
38,56,0
39,56,0
40,56,0
41,56,0
42,56,0
43,56,0
44,56,0
45,56,0
46,56,0
47,56,0
48,56,0
49,56,0
50,56,0
51,56,0
52,56,0
53,56,0
54,56,0
55,56,0
56,56,0
57,56,0
58,56,0
59,56,0
60,56,0
61,56,0
62,56,0
63,56,0
64,56,0
65,56,0
66,56,0
67,56,0
68,56,0
69,56,0
70,56,0
71,56,0
72,56,0
73,56,0
74,56,0
75,56,0
76,56,0
77,56,0
78,56,0
79,56,0
80,56,0
81,56,0
82,56,0
83,56,0
84,56,0
85,56,0
86,56,0
87,56,0
88,56,0
89,56,0
90,56,0
91,56,0
92,56,0
93,56,0
94,56,0
95,56,0
96,56,0
97,56,0
98,56,0
99,56,0
0,55,0
1,55,0
2,55,0
3,55,0
4,55,0
5,55,0
6,55,0
7,55,0
8,55,0
9,55,0
10,55,0
11,55,0
12,55,0
13,55,1
14,55,2
15,55,3
16,55,4
17,55,5
18,55,6
19,55,7
20,55,8
21,55,9
22,55,10
23,55,9
24,55,8
25,55,7
26,55,6
27,55,5
28,55,4
29,55,3
30,55,2
31,55,1
32,55,0
33,55,0
34,55,0
35,55,0
36,55,0
37,55,0
38,55,0
39,55,0
40,55,0
41,55,0
42,55,0
43,55,0
44,55,0
45,55,0
46,55,0
47,55,0
48,55,0
49,55,0
50,55,0
51,55,0
52,55,0
53,55,0
54,55,0
55,55,0
56,55,0
57,55,0
58,55,0
59,55,0
60,55,0
61,55,0
62,55,0
63,55,0
64,55,0
65,55,0
66,55,0
67,55,0
68,55,0
69,55,0
70,55,0
71,55,0
72,55,0
73,55,0
74,55,0
75,55,0
76,55,0
77,55,0
78,55,0
79,55,0
80,55,0
81,55,0
82,55,0
83,55,0
84,55,0
85,55,0
86,55,0
87,55,0
88,55,0
89,55,0
90,55,0
91,55,0
92,55,0
93,55,0
94,55,0
95,55,0
96,55,0
97,55,0
98,55,0
99,55,0
0,54,0
1,54,0
2,54,0
3,54,0
4,54,0
5,54,0
6,54,0
7,54,0
8,54,0
9,54,0
10,54,0
11,54,0
12,54,0
13,54,1
14,54,2
15,54,3
16,54,4
17,54,5
18,54,6
19,54,7
20,54,8
21,54,9
22,54,10
23,54,9
24,54,8
25,54,7
26,54,6
27,54,5
28,54,4
29,54,3
30,54,2
31,54,1
32,54,1
33,54,0
34,54,0
35,54,0
36,54,0
37,54,0
38,54,0
39,54,0
40,54,0
41,54,0
42,54,0
43,54,0
44,54,0
45,54,0
46,54,0
47,54,0
48,54,0
49,54,0
50,54,0
51,54,0
52,54,0
53,54,0
54,54,0
55,54,0
56,54,0
57,54,0
58,54,0
59,54,0
60,54,0
61,54,0
62,54,0
63,54,0
64,54,0
65,54,0
66,54,0
67,54,0
68,54,0
69,54,0
70,54,0
71,54,0
72,54,0
73,54,0
74,54,0
75,54,0
76,54,0
77,54,0
78,54,0
79,54,0
80,54,0
81,54,0
82,54,0
83,54,0
84,54,0
85,54,0
86,54,0
87,54,0
88,54,0
89,54,0
90,54,0
91,54,0
92,54,0
93,54,0
94,54,0
95,54,0
96,54,0
97,54,0
98,54,0
99,54,0
0,53,0
1,53,0
2,53,0
3,53,0
4,53,0
5,53,0
6,53,0
7,53,0
8,53,0
9,53,0
10,53,0
11,53,0
12,53,0
13,53,1
14,53,2
15,53,3
16,53,4
17,53,5
18,53,6
19,53,7
20,53,8
21,53,9
22,53,10
23,53,9
24,53,8
25,53,7
26,53,6
27,53,5
28,53,4
29,53,3
30,53,2
31,53,1
32,53,1
33,53,0
34,53,0
35,53,0
36,53,0
37,53,0
38,53,0
39,53,0
40,53,0
41,53,0
42,53,0
43,53,0
44,53,0
45,53,0
46,53,0
47,53,0
48,53,0
49,53,0
50,53,0
51,53,0
52,53,0
53,53,0
54,53,0
55,53,0
56,53,0
57,53,0
58,53,0
